"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000150773.12",15.891674719251,0.606899756390969,0.565500483843506,1.07320820004624,0.2831777123503,0.90621154909232,"PIH1D2"
"ENSG00000154518.10",1065.90301120512,0.401850875975109,0.374281804464434,1.07365859409095,0.282975725646153,0.90621154909232,"ATP5MC3"
"ENSG00000157851.17",333.14388961969,-0.406893607075513,0.3800584589973,-1.07060794844302,0.284345748040165,0.90621154909232,"DPYSL5"
"ENSG00000162639.16",167.70470215654,0.528270768251436,0.492067579717715,1.07357361067049,0.283013830400634,0.90621154909232,"HENMT1"
"ENSG00000165495.16",160.195709323931,0.668758481171017,0.623009530928088,1.07343218357314,0.283077251004047,0.90621154909232,"PKNOX2"
"ENSG00000168685.15",6.47914491528161,-1.1437438402203,1.07028800883609,-1.06863183627002,0.285235597193872,0.90621154909232,"IL7R"
"ENSG00000169230.10",1173.58235086434,-0.300702728391989,0.280485922521267,-1.07207779160178,0.283685092973893,0.90621154909232,"PRELID1"
"ENSG00000170786.13",42.7067038079666,0.903087101626147,0.840288758785859,1.07473424127561,0.282493728846383,0.90621154909232,"SDR16C5"
"ENSG00000173207.13",121.109937126482,-0.40071983901128,0.373458170202533,-1.07299791779616,0.283272050365273,0.90621154909232,"CKS1B"
"ENSG00000174943.11",315.452023930604,0.311360412095684,0.290538553535553,1.07166642191458,0.28386988777647,0.90621154909232,"KCTD13"
"ENSG00000179295.19",1431.18007140932,-0.241179681520004,0.224521009324954,-1.07419649611026,0.282734622487414,0.90621154909232,"PTPN11"
"ENSG00000182379.10",26.4082431246916,0.580527480049171,0.543173516601526,1.06876985402631,0.285173386292667,0.90621154909232,"NXPH4"
"ENSG00000184221.13",915.309279552876,-0.442478622936095,0.413958388793121,-1.06889637923783,0.285116363667563,0.90621154909232,"OLIG1"
"ENSG00000185272.14",55.0020005492065,0.392725981175961,0.366510705116111,1.07152663126591,0.283932702847319,0.90621154909232,"RBM11"
"ENSG00000186439.16",62.7941676449084,-0.549543006531393,0.511273011881918,-1.07485236607465,0.282440831138473,0.90621154909232,"TRDN"
"ENSG00000186480.13",1214.47805077788,-0.322297628224518,0.301524561572827,-1.06889344782838,0.285117684713541,0.90621154909232,"INSIG1"
"ENSG00000188313.13",370.647914389366,-0.728082652117447,0.678143056965196,-1.07364168170613,0.282983308521957,0.90621154909232,"PLSCR1"
"ENSG00000188730.5",103.356018519023,0.613014588074301,0.573421977569802,1.06904620341253,0.285048850593124,0.90621154909232,"VWC2"
"ENSG00000189042.14",116.45328643856,0.282376801905869,0.263697776236084,1.07083497607148,0.28424363727632,0.90621154909232,"ZNF567"
"ENSG00000196072.12",775.826693280016,0.283566214534497,0.265369073355051,1.0685729536957,0.285262141049729,0.90621154909232,"BLOC1S2"
"ENSG00000196696.14",13.0716364831167,-0.804289890836354,0.751580733899117,-1.0701310645149,0.284560318106052,0.90621154909232,"PDXDC2P-NPIPB14P"
"ENSG00000197170.10",745.759038467775,0.332737102769144,0.311175345799481,1.06929134091348,0.284938411188342,0.90621154909232,"PSMD12"
"ENSG00000197536.12",135.333179267136,-0.322480443178067,0.301512548703035,-1.06954236089087,0.284825351604049,0.90621154909232,"CARINH"
"ENSG00000198682.13",88.9508247243163,-0.638787374870522,0.595223549946508,-1.07318901432567,0.283186318674492,0.90621154909232,"PAPSS2"
"ENSG00000204348.10",34.9598351194822,0.465002639958224,0.433583159754039,1.07246471523942,0.283511354145973,0.90621154909232,"DXO"
"ENSG00000214293.12",78.9456664070302,-0.393995425768125,0.368075932847104,-1.07041887449834,0.284430807228346,0.90621154909232,"APTR"
"ENSG00000215012.9",205.375035303051,0.38390487960655,0.358564287599145,1.07067238117069,0.284316765454251,0.90621154909232,"RTL10"
"ENSG00000225342.3",9.14986862114188,0.77983587130903,0.72682879059628,1.07292925293901,0.283302859793277,0.90621154909232,"LRRK2-DT"
"ENSG00000227082.4",34.7058084855833,0.660227820140703,0.61708215906777,1.06991882756441,0.284655847624802,0.90621154909232,"LINC02798"
"ENSG00000248487.10",364.616569281938,0.336210374719016,0.314153266663092,1.07021129619377,0.28452421084779,0.90621154909232,"ABHD14A"
"ENSG00000259891.1",24.9702326519693,-0.636804072000194,0.594536775917291,-1.07109282015009,0.284127696226814,0.90621154909232,"ENSG00000259891"
"ENSG00000267082.3",12.9729110446865,-0.877679433025688,0.819291553010272,-1.07126630294293,0.284049706723966,0.90621154909232,"DOCK6-AS1"
"ENSG00000285437.2",126.618249002119,0.739856278109122,0.690078243466486,1.07213389947288,0.283659894604574,0.90621154909232,"POLR2J3"
"ENSG00000285693.3",11.4975094367512,-0.964170552141228,0.897915214259216,-1.07378796664747,0.282917724423934,0.90621154909232,"ENSG00000285693"
"ENSG00000286381.2",8.22594991289701,-1.76073048402197,1.64545069470554,-1.07005970442467,0.284592435422384,0.90621154909232,"NHIP"
"ENSG00000287783.2",9.33596199673266,0.749585287326226,0.698489253831946,1.07315221131029,0.283202828254962,0.90621154909232,"ENSG00000287783"
"ENSG00000288988.2",392.507447680358,0.49353468157781,0.460815853306093,1.07100195888874,0.284168548854102,0.90621154909232,"ENSG00000288988"
"ENSG00000290911.2",19.8508173061815,-0.550008198039029,0.51392676334204,-1.07020734717599,0.284525987981046,0.90621154909232,"ENSG00000290911"
"ENSG00000293628.1",7.68478296643796,-0.937781253865964,0.874954370548654,-1.07180589689256,0.283807223930275,0.90621154909232,"ENSG00000293628"
"ENSG00000138696.11",216.752394004792,-0.512116264339561,0.47935925101121,-1.06833499772717,0.285369426962087,0.906399778955494,"BMPR1B"
"ENSG00000095587.9",58.3149121140775,0.417390674383865,0.390742731764342,1.06819817863073,0.285431126194186,0.906443175914557,"TLL2"
"ENSG00000082556.14",79.7282180098982,0.649782476089419,0.609010445320979,1.0669479991381,0.285995318364231,0.906513984253384,"OPRK1"
"ENSG00000114062.22",1661.64431153253,0.264907512646491,0.248456185423078,1.0662141986741,0.286326825115224,0.906513984253384,"UBE3A"
"ENSG00000116898.12",519.501305068645,0.280859713422495,0.263406573892791,1.06625931643152,0.286306434920408,0.906513984253384,"MRPS15"
"ENSG00000119900.9",1936.47749166955,-0.347932247276177,0.326030431234914,-1.06717721397449,0.285891819870584,0.906513984253384,"OGFRL1"
"ENSG00000124356.17",667.473220640367,-0.307903811721498,0.288518015343699,-1.06719093902925,0.285885623332899,0.906513984253384,"STAMBP"
"ENSG00000135077.10",100.298353869112,-0.573807438193335,0.537810906579865,-1.0669315760857,0.286002734917081,0.906513984253384,"HAVCR2"
"ENSG00000166603.5",22.4604485101269,0.858602405835089,0.805251782051032,1.06625334457276,0.286309133742983,0.906513984253384,"MC4R"
"ENSG00000166825.15",7.24886696730662,-0.934458485307162,0.875423226683112,-1.06743624891897,0.285774887026055,0.906513984253384,"ANPEP"
"ENSG00000167637.18",47.9018639922454,0.354871998771389,0.332860868686301,1.06612711843227,0.286366182307071,0.906513984253384,"ZNF283"
"ENSG00000170234.13",428.499839541889,-0.280510812238256,0.262836440465597,-1.06724475396696,0.285861328036627,0.906513984253384,"PWWP2A"
"ENSG00000172831.14",246.220308819014,0.222385096529986,0.208376760157429,1.06722600141193,0.285869793908288,0.906513984253384,"CES2"
"ENSG00000186854.11",31.6247258492639,-0.746699085054342,0.699984961865211,-1.06673589538932,0.286091113155574,0.906513984253384,"TRABD2A"
"ENSG00000188211.9",20.2729403017741,0.602205773660177,0.564769566732378,1.06628580775766,0.286294463078041,0.906513984253384,"NCR3LG1"
"ENSG00000234377.9",61.8295707581846,-0.438740505350038,0.411477801879121,-1.06625558741301,0.286308120149027,0.906513984253384,"OBI1-AS1"
"ENSG00000235660.3",8.88714330010305,-0.971116221406414,0.910387532394266,-1.06670641551124,0.286104429198815,0.906513984253384,"LINC00345"
"ENSG00000269176.2",10.1104239086666,0.688760379820307,0.645020478175407,1.06781164804043,0.285605482756758,0.906513984253384,"ENSG00000269176"
"ENSG00000286588.1",13.8804720699196,-0.661760173100384,0.620242191492724,-1.06693833824452,0.285999681150613,0.906513984253384,"ENSG00000286588"
"ENSG00000290394.3",38.13690329562,0.60460049837523,0.566613250268227,1.06704263991183,0.285952581685566,0.906513984253384,"PKD1P6-NPIPP1"
"ENSG00000305285.1",4.09651160638657,-1.4839860633423,1.39124611327118,-1.06665962922482,0.286125563395978,0.906513984253384,"ENSG00000305285"
"ENSG00000067221.14",373.185658568549,0.437697422320876,0.410738998139884,1.06563395319918,0.286589144510715,0.906676564012285,"STOML1"
"ENSG00000148688.14",156.972453086632,0.287608198034517,0.269842785481638,1.06583615908489,0.286497712151335,0.906676564012285,"RPP30"
"ENSG00000162852.14",451.281369462631,0.53507816094914,0.502143369690923,1.06558842204466,0.286609735258785,0.906676564012285,"CNST"
"ENSG00000185883.12",4828.97261218724,0.445482432378771,0.418046361766986,1.06562925340582,0.286591269872061,0.906676564012285,"ATP6V0C"
"ENSG00000136826.16",53.1871702832688,-0.571848760425803,0.536775146089538,-1.06534135306334,0.286721485736532,0.906702058175153,"KLF4"
"ENSG00000178031.18",10.0321688662603,0.918944423357999,0.862853897467115,1.06500582086439,0.286873295652842,0.906702058175153,"ADAMTSL1"
"ENSG00000178386.13",53.9030972647733,0.530256150267162,0.497924261977739,1.06493334580846,0.286906093765969,0.906702058175153,"ZNF223"
"ENSG00000181544.16",65.2369273543563,-0.456151839210213,0.428272646039893,-1.06509683358979,0.286832112024008,0.906702058175153,"FANCB"
"ENSG00000197106.7",464.202275449491,0.516538428231746,0.484958440840164,1.06511895604265,0.286822102127118,0.906702058175153,"SLC6A17"
"ENSG00000266469.3",15.6158793153038,0.549083891540113,0.515375789952897,1.06540489919074,0.286692740710168,0.906702058175153,"ENSG00000266469"
"ENSG00000164758.7",219.447940410344,-0.287472002346935,0.269996644927811,-1.06472435027404,0.287000687505459,0.906849124787008,"MED30"
"ENSG00000135828.11",106.222827310439,-0.336247963898594,0.315918135333233,-1.06435157178906,0.287169463520669,0.906982353539166,"RNASEL"
"ENSG00000152104.12",217.159771267644,-0.254639706000308,0.239295552541614,-1.06412218403443,0.287273352456598,0.906982353539166,"PTPN14"
"ENSG00000167771.6",18.642550165114,0.771221917847552,0.724667502888415,1.06424244881077,0.287218881784634,0.906982353539166,"RCOR2"
"ENSG00000177565.19",1495.52454523783,0.253397454585013,0.238151709511127,1.06401694577453,0.287321022994328,0.906982353539166,"TBL1XR1"
"ENSG00000256982.4",36.4094276700033,0.620154727015907,0.582914399029926,1.06388644378653,0.287380144840485,0.906982353539166,"ENSG00000256982"
"ENSG00000289276.1",15.6072285947354,-0.749951667963305,0.704622774286377,-1.06433072465311,0.287178904070106,0.906982353539166,"ENSG00000289276"
"ENSG00000290090.1",5.49427974374217,-1.45766280485069,1.37020324749948,-1.06382962345974,0.287405888949302,0.906982353539166,"ENSG00000290090"
"ENSG00000293311.2",108.868498662864,-0.442907057019377,0.41635125211794,-1.06378221457567,0.28742737011999,0.906982353539166,"SMPD4BP"
"ENSG00000128791.12",297.713787969678,-0.409623694767528,0.385198149247241,-1.06341033976415,0.287595905786351,0.907362438085344,"TWSG1"
"ENSG00000164897.14",220.318217797742,-0.36476654361261,0.343121201985554,-1.06308366111392,0.287744013310228,0.907450492640871,"TMUB1"
"ENSG00000171960.12",95.3078247990768,0.455425622938075,0.428430092438063,1.06301035099189,0.287777257262651,0.907450492640871,"PPIH"
"ENSG00000183763.9",11.5384421904986,0.6721025423108,0.632317941430962,1.06291866523636,0.287818837662725,0.907450492640871,"TRAIP"
"ENSG00000185127.7",377.135753618124,0.244708109191803,0.230244493020626,1.06281851079878,0.287864263325292,0.907450492640871,"C6orf120"
"ENSG00000287225.2",18.1148347109686,0.999297441603506,0.940016665437297,1.06306353743062,0.287753138542044,0.907450492640871,"ENSG00000287225"
"ENSG00000064989.13",160.159865629643,-0.317350360449048,0.298800534548606,-1.06208096624882,0.288198930128624,0.908031802140899,"CALCRL"
"ENSG00000171160.18",116.701718035221,0.388033880361036,0.365323783634826,1.06216429847587,0.288161104315441,0.908031802140899,"MORN4"
"ENSG00000226465.6",28.7742801016236,0.543758303458185,0.512019271756669,1.06198796305581,0.288241149699204,0.908031802140899,"ENSG00000226465"
"ENSG00000281358.2",10.0344462912771,0.697193214386845,0.65646955278478,1.06203434939109,0.288220091716439,0.908031802140899,"RASSF1-AS1"
"ENSG00000108984.16",205.300701144604,0.344272482005913,0.324263579077221,1.06170567470338,0.288369322375618,0.9082839447885,"MAP2K6"
"ENSG00000083444.17",129.630824950656,-0.307788325889894,0.290094113045009,-1.06099473256853,0.288692294999403,0.908538408515929,"PLOD1"
"ENSG00000109919.10",475.811521915413,-0.219058602293659,0.206564354630359,-1.06048598116388,0.288923564359933,0.908538408515929,"MTCH2"
"ENSG00000124098.10",375.857025157974,0.283521191288248,0.267363590337089,1.06043306394408,0.288947626754968,0.908538408515929,"FAM210B"
"ENSG00000126562.17",6.88179891704555,1.22044028426424,1.15130999071519,1.06004490024976,0.2891241729273,0.908538408515929,"WNK4"
"ENSG00000159216.20",72.9624476281771,-0.66860449124752,0.630246201377338,-1.06086238962862,0.288752443741218,0.908538408515929,"RUNX1"
"ENSG00000160999.11",21.8245480054634,-0.528998114946372,0.498733033928784,-1.06068393099846,0.288833565044776,0.908538408515929,"SH2B2"
"ENSG00000163382.13",1383.0924839831,-0.302984814269389,0.285774252783341,-1.06022432503427,0.289042557194986,0.908538408515929,"NAXE"
"ENSG00000197429.11",101.28130356075,-0.306792633411024,0.289403624652175,-1.06008566333524,0.28910562948242,0.908538408515929,"IPP"
"ENSG00000254966.2",12.2133322180696,0.640766357636096,0.604386580900955,1.06019289290128,0.28905685374447,0.908538408515929,"IGSF22-AS1"
"ENSG00000258476.9",5.9500330603302,-1.19216105112459,1.1238501247712,-1.06078295036653,0.288788552267028,0.908538408515929,"LINC02207"
"ENSG00000267221.3",21.121144476448,-0.51357985012049,0.484163295845102,-1.06075750584117,0.288800118530223,0.908538408515929,"C17orf113"
"ENSG00000287550.2",5.15965654573772,-1.23366396120621,1.16308738748214,-1.06068037060986,0.288835183634177,0.908538408515929,"ENSG00000287550"
"ENSG00000294430.1",10.2265493768894,-0.82502737158921,0.777344066071209,-1.06134131281017,0.288534817241091,0.908538408515929,"ENSG00000294430"
"ENSG00000310526.1",40.0161428444134,0.883402645903489,0.83300238218134,1.06050434524589,0.288915214202907,0.908538408515929,"WASH7P"
"ENSG00000018610.15",75.9001555818709,-0.402028341455346,0.379434272111559,-1.05954672786422,0.289350860159958,0.908567052056696,"STEEP1"
"ENSG00000043462.13",93.9808371783343,-0.397705004480901,0.375254513236812,-1.05982737169618,0.289223141906949,0.908567052056696,"LCP2"
"ENSG00000117533.15",444.256131142192,0.329173452869683,0.310654897775471,1.05961134115966,0.289321451917715,0.908567052056696,"VAMP4"
"ENSG00000180376.17",211.744999896654,-0.442208825714294,0.417418331480684,-1.05939004678034,0.289422180705501,0.908567052056696,"CCDC66"
"ENSG00000247679.4",61.9088676259231,-0.697314423073842,0.658193662266853,-1.05943655044057,0.289401011206849,0.908567052056696,"ENSG00000247679"
"ENSG00000293440.2",15.77713708588,0.630836330265036,0.595459096370891,1.05941169445518,0.289412326073525,0.908567052056696,"DBIL5P"
"ENSG00000076650.7",127.987249079045,0.339043026567479,0.32018869948163,1.05888504846165,0.289652134311655,0.908619175690678,"GPATCH1"
"ENSG00000104067.17",1620.11536294105,-0.29451290599801,0.278150724040601,-1.05882487638256,0.289679542180981,0.908619175690678,"TJP1"
"ENSG00000135506.17",688.480667557861,-0.241854295531195,0.228376053319876,-1.05901775608864,0.289591693290877,0.908619175690678,"OS9"
"ENSG00000159023.23",110.400566259915,-0.36150345336378,0.341368742947095,-1.05898229065397,0.289607845012945,0.908619175690678,"EPB41"
"ENSG00000270069.5",88.1540268474987,0.462239867529496,0.436465816652948,1.05905170552461,0.289576232555521,0.908619175690678,"MIR222HG"
"ENSG00000090615.16",309.990264913772,0.273175909940787,0.258029505410395,1.05870028121901,0.289736299767928,0.908646165301779,"GOLGA3"
"ENSG00000031081.11",165.793507439494,-0.482484719298199,0.456551248884572,-1.05680297770948,0.290601515054331,0.908657891889027,"ARHGAP31"
"ENSG00000052841.16",357.195792760745,-0.240856591491747,0.227915377449612,-1.05678078498673,0.290611645735294,0.908657891889027,"TTC17"
"ENSG00000092850.12",20.6373232231876,-0.805897371239435,0.761876119379276,-1.05778006521063,0.29015572318587,0.908657891889027,"TEKT2"
"ENSG00000100522.10",86.2014467382939,0.303121149549049,0.286874714312847,1.05663251038042,0.290679337205665,0.908657891889027,"GNPNAT1"
"ENSG00000101222.12",95.4880877240745,0.430492371419744,0.408090441381508,1.05489452279842,0.291473567546597,0.908657891889027,"SPEF1"
"ENSG00000101452.15",78.3163233227401,0.326968066112086,0.309830918768606,1.05531128852986,0.291282979962832,0.908657891889027,"DHX35"
"ENSG00000102900.13",325.269814542363,0.399096129946073,0.378228479480552,1.05517207613287,0.291346632675723,0.908657891889027,"NUP93"
"ENSG00000106346.12",177.817043458322,-0.333879482069025,0.316321736702268,-1.055505971704,0.291193979777817,0.908657891889027,"USP42"
"ENSG00000108387.16",4587.2600834514,-0.375585030137928,0.355584618226586,-1.05624656097637,0.290855583547349,0.908657891889027,"SEPTIN4"
"ENSG00000117984.15",1596.80003623831,-0.298028815313956,0.281756606989252,-1.05775271252228,0.290168196463907,0.908657891889027,"CTSD"
"ENSG00000129084.19",870.052629583395,0.330492922672451,0.31307668669756,1.05562929695789,0.291137610610069,0.908657891889027,"PSMA1"
"ENSG00000135063.20",197.561997077991,-0.478393258906045,0.452167633741503,-1.05799978416751,0.290055540802134,0.908657891889027,"ENTREP1"
"ENSG00000136630.13",17.5492493302864,-0.801515476741892,0.759427667403876,-1.05542043191802,0.2912330823779,0.908657891889027,"HLX"
"ENSG00000137054.16",75.7908759916668,0.328588032311426,0.311366298924372,1.05531020359797,0.291283475994983,0.908657891889027,"POLR1E"
"ENSG00000160213.10",436.5287124615,-0.291780308902634,0.275957526210266,-1.05733774653536,0.290357472082008,0.908657891889027,"CSTB"
"ENSG00000164300.18",371.897064778665,-0.419128469441886,0.397201497582035,-1.05520364850921,0.291332195875658,0.908657891889027,"SERINC5"
"ENSG00000168259.17",1370.98946055101,0.264579754412971,0.250042295575917,1.05813999908924,0.289991621006751,0.908657891889027,"DNAJC7"
"ENSG00000168538.16",274.647169854945,0.262325125328408,0.247999953729787,1.05776279948112,0.290163596601933,0.908657891889027,"TRAPPC11"
"ENSG00000171703.17",1070.63019401655,0.358601342955815,0.339157061384027,1.05733120074941,0.290360458432374,0.908657891889027,"TCEA2"
"ENSG00000179403.12",458.027921633412,-0.379548090245947,0.359525019992,-1.05569312047989,0.291108441211681,0.908657891889027,"VWA1"
"ENSG00000179832.18",65.3916633715655,0.382358623343397,0.361984446711485,1.05628467415383,0.290838175715566,0.908657891889027,"MROH1"
"ENSG00000184117.12",406.603483454951,0.335779223778859,0.317863121802509,1.0563642044247,0.290801853276671,0.908657891889027,"NIPSNAP1"
"ENSG00000184900.16",1354.93397691889,0.358942922844587,0.340091281349072,1.05543112255255,0.291228195200379,0.908657891889027,"SUMO3"
"ENSG00000185222.10",248.840065598024,-0.274763833877138,0.260010641871448,-1.05674072376232,0.290629933749714,0.908657891889027,"TCEAL9"
"ENSG00000186517.14",27.5075206235758,-0.729718409171766,0.691259212798273,-1.05563643226946,0.291134349446048,0.908657891889027,"ARHGAP30"
"ENSG00000196376.11",399.61460877097,0.453886321667935,0.429359037268309,1.05712534795046,0.290454384145196,0.908657891889027,"SLC35F1"
"ENSG00000196943.14",166.46768347572,0.260043645818375,0.246408914167139,1.05533375972749,0.291272706232168,0.908657891889027,"NOP9"
"ENSG00000211584.14",982.541216007761,-0.273688588201262,0.258883833040526,-1.05718686635182,0.290426312627164,0.908657891889027,"SLC48A1"
"ENSG00000228506.5",46.1172259066711,-0.421211467268606,0.398465570184195,-1.05708372011639,0.290473380415901,0.908657891889027,"PNISR-AS1"
"ENSG00000229847.10",211.365907543267,-0.352957940215377,0.333870749177089,-1.05716940188781,0.290434281667152,0.908657891889027,"EMX2OS"
"ENSG00000231252.5",8.85469916872916,-0.822594558941001,0.779351034235116,-1.05548658153553,0.291202843250251,0.908657891889027,"ENSG00000231252"
"ENSG00000232739.2",12.5993933071079,-0.799185873164429,0.757563306990139,-1.05494269032071,0.291451536184314,0.908657891889027,"ENSG00000232739"
"ENSG00000256683.7",85.923359082786,-0.331464197426398,0.31331288652523,-1.05793349613696,0.290085762836945,0.908657891889027,"ZNF350"
"ENSG00000274944.4",18.4383725605441,-0.886974090942784,0.839471723643651,-1.05658602423552,0.290700561603994,0.908657891889027,"ENSG00000274944"
"ENSG00000293507.2",57.3603766138201,-0.381650220318534,0.361755076820702,-1.05499616943232,0.291427076663515,0.908657891889027,"FBXL9P"
"ENSG00000305602.1",6.24524556497823,0.887928862138175,0.840000853232043,1.0570570955038,0.290485530617925,0.908657891889027,"ENSG00000305602"
"ENSG00000121413.13",604.884843142775,0.284899371027033,0.270140599308852,1.05463366763804,0.291592899640526,0.908808193397276,"ZSCAN18"
"ENSG00000125124.14",872.703143760701,-0.261500405311758,0.247966732559521,-1.05457858242734,0.291618103392714,0.908808193397276,"BBS2"
"ENSG00000166548.17",211.490421716144,0.241261059452674,0.228863114206414,1.05417188038033,0.291804231638563,0.90914911374691,"TK2"
"ENSG00000228748.3",45.2507145529805,-0.443998506159031,0.421199400508336,-1.05412900783614,0.291823857019875,0.90914911374691,"ENSG00000228748"
"ENSG00000025423.11",164.92246572567,-0.549614351438985,0.522753753024578,-1.05138288966649,0.293082771061187,0.909278891329791,"HSD17B6"
"ENSG00000065057.9",143.64451223471,-0.362208864014551,0.343809738683453,-1.05351542804329,0.292104827140944,0.909278891329791,"NTHL1"
"ENSG00000079785.16",1743.63947851254,0.361907374577609,0.34359176517741,1.05330631073403,0.292200627535217,0.909278891329791,"DDX1"
"ENSG00000100918.14",89.4979245419991,-0.344005738791076,0.326550445130936,-1.05345359015861,0.292133153988713,0.909278891329791,"REC8"
"ENSG00000103710.11",294.190228511988,-0.818742381561784,0.77909749302278,-1.05088565794916,0.293311108188894,0.909278891329791,"RASL12"
"ENSG00000108381.11",542.678467208677,-0.351031492889792,0.334001575031529,-1.05098753757869,0.29326431363647,0.909278891329791,"ASPA"
"ENSG00000112576.13",583.392659167812,-0.309304488937862,0.294108022023584,-1.05166967840496,0.292951127137936,0.909278891329791,"CCND3"
"ENSG00000113812.14",120.332397559609,0.299178762367051,0.28444126393081,1.05181209727652,0.292885767708884,0.909278891329791,"ACTR8"
"ENSG00000119397.19",175.759991630665,-0.305860469571381,0.290495613429578,-1.05289186972707,0.292390552760255,0.909278891329791,"CNTRL"
"ENSG00000120885.22",50777.0666350011,-0.400574589228446,0.381136865116596,-1.05099932830141,0.293258898337661,0.909278891329791,"CLU"
"ENSG00000124422.12",1781.10577118486,0.320018730987143,0.304422335568036,1.05123275659128,0.293151702105479,0.909278891329791,"USP22"
"ENSG00000124762.15",318.972058831261,-0.791880289789911,0.751572577098368,-1.0536311647335,0.292051815156959,0.909278891329791,"CDKN1A"
"ENSG00000141030.13",489.802789552696,0.39193655215355,0.372340955698046,1.05262809840182,0.29251147399622,0.909278891329791,"COPS3"
"ENSG00000143450.19",10.9757567047242,0.740284747962714,0.703029382349408,1.05299261531403,0.292344376613425,0.909278891329791,"OAZ3"
"ENSG00000144550.14",50.3504467764992,0.991143738679877,0.941220832357344,1.05304058793248,0.292322390367671,0.909278891329791,"CPNE9"
"ENSG00000151067.23",236.891923465353,0.49836133587771,0.474136736024415,1.05109201209848,0.293216332422669,0.909278891329791,"CACNA1C"
"ENSG00000152443.13",110.082972157891,0.334000293577205,0.317722357247044,1.05123321025062,0.293151493799134,0.909278891329791,"ZNF776"
"ENSG00000154975.14",386.979727144598,0.572014035038153,0.543256539625968,1.0529353874543,0.292370606065157,0.909278891329791,"CA10"
"ENSG00000155329.12",197.818566008042,-0.345500669889099,0.328415902640095,-1.05202174167469,0.292789574688855,0.909278891329791,"ZCCHC10"
"ENSG00000155975.10",384.913509058112,0.238149014781314,0.226297108266343,1.05237321239218,0.292628353819682,0.909278891329791,"VPS37A"
"ENSG00000160838.14",4.97873166844714,-1.53332843333108,1.45540259621976,-1.05354246125005,0.292092444283907,0.909278891329791,"LRRC71"
"ENSG00000164134.14",632.236291306307,0.204278128361891,0.194095272904077,1.0524631811247,0.292587094426085,0.909278891329791,"NAA15"
"ENSG00000167772.12",612.173542692955,-0.796808908400666,0.757300511852269,-1.05217003808932,0.292721543324518,0.909278891329791,"ANGPTL4"
"ENSG00000183826.19",238.928928393325,0.39995277920187,0.380278029651274,1.051737802388,0.292919862190066,0.909278891329791,"BTBD9"
"ENSG00000198711.5",22.2982839739067,-0.556910071590641,0.529636921882828,-1.05149404918913,0.293031741069591,0.909278891329791,"SSBP3-AS1"
"ENSG00000225110.3",53.6487264043028,-1.75541460691413,1.67012739221028,-1.05106629296761,0.293228143762371,0.909278891329791,"PNMA6F"
"ENSG00000234608.10",301.320841571987,0.343906486504672,0.326956297170799,1.05184237000647,0.292871876090169,0.909278891329791,"MAPKAPK5-AS1"
"ENSG00000235560.5",29.5236716884636,-0.491116488961771,0.466730151120666,-1.05224933033049,0.292685172158442,0.909278891329791,"ZNF747-DT"
"ENSG00000242114.6",58.2276202448934,-0.426926813280313,0.405216816018759,-1.05357624956154,0.292076967672878,0.909278891329791,"MTFP1"
"ENSG00000273456.3",45.0983279787374,0.377981801963391,0.359168689701017,1.05237959989785,0.292625424399716,0.909278891329791,"ENSG00000273456"
"ENSG00000117133.11",328.890568058765,-0.386674728939628,0.368402205074296,-1.04959938788001,0.29390233863424,0.909467543378111,"RPF1"
"ENSG00000123560.14",119646.33750813,-0.590422357007667,0.561979547470756,-1.05061182326816,0.293436908618596,0.909467543378111,"PLP1"
"ENSG00000134490.14",48.9837986872541,0.542885198085866,0.517268213041193,1.04952360187389,0.293937198376322,0.909467543378111,"TMEM241"
"ENSG00000153071.15",152.437081677514,-0.43205753508369,0.411539298875523,-1.04985729495149,0.293783728351452,0.909467543378111,"DAB2"
"ENSG00000163624.6",332.743624834303,0.427322373461813,0.407169488799648,1.04949507567862,0.293950320459094,0.909467543378111,"CDS1"
"ENSG00000164112.14",280.29116431116,0.812528411728794,0.77368387902031,1.05020724065968,0.29362284126555,0.909467543378111,"SMIM43"
"ENSG00000166579.16",521.768440036774,0.470358360354307,0.448145375186838,1.04956647194721,0.293917478831915,0.909467543378111,"NDEL1"
"ENSG00000175592.9",10.4885399308007,-1.28694868261809,1.22620126015082,-1.04954115155598,0.293929125697483,0.909467543378111,"FOSL1"
"ENSG00000196503.5",14.9126349420488,0.806131739160924,0.767953965825106,1.04971362221536,0.293849798824136,0.909467543378111,"ARL9"
"ENSG00000197249.14",183.039713188122,0.842621147822613,0.802253889521854,1.05031731080147,0.293572248882176,0.909467543378111,"SERPINA1"
"ENSG00000265287.2",15.0938186774474,0.79460627285493,0.756617108976829,1.05020923189204,0.293621925968203,0.909467543378111,"ENSG00000265287"
"ENSG00000291194.2",140.536982881418,-0.602588303124981,0.574043493996199,-1.04972586472511,0.293844168499074,0.909467543378111,"ENSG00000291194"
"ENSG00000133059.18",411.226985587198,0.24681196145322,0.235241231407054,1.04918665821021,0.294092217935883,0.909608285928555,"DSTYK"
"ENSG00000167863.12",2114.05067562082,0.304935133200659,0.290632471527845,1.0492121943485,0.294080467462045,0.909608285928555,"ATP5PD"
"ENSG00000065243.20",512.123559214239,-0.302606714264339,0.288478621124005,-1.04897448928897,0.294189859804008,0.909761169207084,"PKN2"
